,party_rk,class
41798,14158,100.0
41799,49750,27.0
41800,63893,5.0
41801,54453,9.0
41802,84113,28.0
41803,613,13.0
41804,39130,27.0
41805,31039,12.0
41806,36406,31.0
41807,51837,7.0
41808,71024,100.0
41809,15568,48.0
41810,28837,11.0
41811,49596,14.0
41812,63884,9.0
41813,20921,85.0
41814,26214,86.0
41815,49378,27.0
41816,9731,11.0
41817,41299,29.0
41818,39657,34.0
41819,45002,25.0
41820,68638,25.0
41821,11819,128.0
41822,49058,14.0
41823,55188,102.0
41824,64583,85.0
41825,75516,
41826,88475,8.0
41827,3636,100.0
41828,1883,33.0
41829,34707,14.0
41830,47908,31.0
41831,17515,36.0
41832,35144,34.0
41833,33308,29.0
41834,71186,14.0
41835,954,89.0
41836,36277,9.0
41837,79863,14.0
41838,1160,101.0
41839,29275,85.0
41840,62221,28.0
41841,84306,9.0
41842,8576,
41843,11835,27.0
41844,1124,89.0
41845,58728,7.0
41846,76260,12.0
41847,27237,12.0
41848,48223,37.0
41849,63995,28.0
41850,20121,28.0
41851,41462,16.0
41852,49437,10.0
41853,85726,27.0
41854,89999,71.0
41855,5691,11.0
41856,33499,27.0
41857,45973,26.0
41858,93824,10.0
41859,1711,85.0
41860,14115,
41861,21980,104.0
41862,76866,29.0
41863,28044,30.0
41864,6903,34.0
41865,20848,100.0
41866,51099,31.0
41867,83010,28.0
41868,33469,72.0
41869,62637,24.0
41870,91282,52.0
41871,8603,
41872,45727,23.0
41873,60086,51.0
41874,77988,8.0
41875,89556,23.0
41876,7317,
41877,44539,32.0
41878,46392,33.0
41879,77090,47.0
41880,31711,5.0
41881,82973,12.0
41882,3619,85.0
41883,36817,82.0
41884,60848,32.0
41885,69040,31.0
41886,93474,5.0
41887,143,9.0
41888,1213,85.0
41889,27162,25.0
41890,62947,9.0
41891,15060,30.0
41892,83983,31.0
41893,93123,86.0
41894,13872,8.0
41895,27009,68.0
41896,17352,25.0
41897,24066,27.0
41898,35003,31.0
41899,43340,25.0
41900,38696,34.0
41901,45607,31.0
41902,8080,13.0
41903,40838,85.0
41904,22474,5.0
41905,87755,34.0
41906,19580,100.0
41907,25089,82.0
41908,35183,7.0
41909,18097,34.0
41910,27573,51.0
41911,11043,32.0
41912,67962,
41913,84347,28.0
41914,91007,74.0
41915,48388,32.0
41916,22715,5.0
41917,86049,16.0
41918,8385,
41919,80561,24.0
41920,91856,9.0
41921,2600,31.0
41922,20037,14.0
41923,41108,15.0
41924,71181,17.0
41925,16872,7.0
41926,30331,16.0
41927,36134,86.0
41928,42542,5.0
41929,66780,8.0
41930,77647,9.0
41931,14756,87.0
41932,38934,29.0
41933,29766,14.0
41934,52033,27.0
41935,76532,32.0
41936,82715,24.0
41937,18188,104.0
41938,31376,31.0
41939,64627,7.0
41940,17466,28.0
41941,84744,9.0
41942,88692,29.0
41943,5014,9.0
41944,7971,
41945,30995,32.0
41946,1027,90.0
41947,6375,
41948,58922,36.0
41949,72732,26.0
41950,1849,85.0
41951,23543,97.0
41952,75261,71.0
41953,79743,32.0
41954,68955,47.0
41955,69117,7.0
41956,75483,32.0
41957,90166,5.0
41958,14758,31.0
41959,46035,32.0
41960,33155,31.0
41961,72293,9.0
41962,2412,27.0
41963,83016,28.0
41964,8958,105.0
41965,22083,15.0
41966,25453,100.0
41967,66034,5.0
41968,79703,
41969,83614,32.0
41970,13836,33.0
41971,39865,25.0
41972,16762,87.0
41973,29453,27.0
41974,56635,29.0
41975,24981,27.0
41976,28736,27.0
41977,33227,12.0
41978,78411,32.0
41979,91973,31.0
41980,33573,30.0
41981,71679,29.0
41982,38330,33.0
41983,55200,9.0
41984,77147,4.0
41985,13614,36.0
41986,38774,27.0
41987,68863,8.0
41988,14073,86.0
41989,47769,31.0
41990,49336,9.0
41991,65549,24.0
41992,33801,25.0
41993,35967,29.0
41994,64073,9.0
41995,7420,9.0
41996,11551,7.0
41997,15143,
41998,18531,68.0
41999,48276,9.0
42000,70088,
42001,49068,35.0
42002,78614,12.0
42003,82097,28.0
42004,85531,3.0
42005,2803,89.0
42006,16552,97.0
42007,44727,12.0
42008,80167,7.0
42009,13617,5.0
42010,38587,32.0
42011,63585,100.0
42012,10129,102.0
42013,33252,29.0
42014,16862,25.0
42015,75785,13.0
42016,84706,7.0
42017,31469,29.0
42018,56124,46.0
42019,62000,16.0
42020,88822,8.0
42021,6953,
42022,42700,36.0
42023,60566,11.0
42024,87917,15.0
42025,13004,31.0
42026,20779,116.0
42027,25930,31.0
42028,33733,33.0
42029,83565,27.0
42030,29968,
42031,30326,
42032,44324,29.0
42033,48218,31.0
42034,91819,8.0
42035,20455,104.0
42036,93114,11.0
42037,37917,5.0
42038,17972,102.0
42039,28341,85.0
42040,41603,7.0
42041,55771,9.0
42042,82554,12.0
42043,4830,29.0
42044,9273,
42045,63042,11.0
42046,36168,27.0
42047,39620,25.0
42048,80696,5.0
42049,2037,116.0
42050,13582,44.0
42051,68250,9.0
42052,85008,29.0
42053,1872,11.0
42054,26366,32.0
42055,44909,31.0
42056,64357,29.0
42057,83893,27.0
42058,14798,12.0
42059,17385,32.0
42060,91594,27.0
42061,63571,25.0
42062,3009,6.0
42063,5458,5.0
42064,16082,31.0
42065,60660,9.0
42066,83287,35.0
42067,63020,11.0
42068,66556,33.0
42069,22908,27.0
42070,63220,28.0
42071,52570,28.0
42072,84032,31.0
42073,10381,29.0
42074,44714,82.0
42075,48662,36.0
42076,76225,12.0
42077,31950,31.0
42078,52269,30.0
42079,50649,100.0
42080,51178,86.0
42081,231,105.0
42082,45089,9.0
42083,72536,27.0
42084,84792,8.0
42085,84783,9.0
42086,11100,31.0
42087,67766,14.0
42088,70494,1.0
42089,38276,51.0
42090,52691,9.0
42091,63718,33.0
42092,94314,85.0
42093,34938,27.0
42094,45791,33.0
42095,60488,31.0
42096,81339,32.0
42097,36176,25.0
42098,53973,32.0
42099,38168,8.0
42100,57492,31.0
42101,35721,9.0
42102,38602,7.0
42103,47119,30.0
42104,69303,11.0
42105,22261,35.0
42106,42441,29.0
42107,39020,28.0
42108,53601,52.0
42109,11208,10.0
42110,62722,30.0
42111,7180,34.0
42112,30480,97.0
42113,44937,29.0
42114,66537,4.0
42115,656,94.0
42116,41615,33.0
42117,67714,31.0
42118,90928,32.0
42119,19322,85.0
42120,39520,5.0
42121,71178,89.0
42122,93375,33.0
42123,1002,108.0
42124,27063,29.0
42125,30408,9.0
42126,33853,15.0
42127,50607,101.0
42128,57387,12.0
42129,77211,36.0
42130,21641,14.0
42131,30639,10.0
42132,69625,47.0
42133,76668,71.0
42134,71978,23.0
42135,4382,104.0
42136,10178,13.0
42137,28332,31.0
42138,9771,100.0
42139,77628,32.0
42140,17992,100.0
42141,44300,44.0
42142,48902,29.0
42143,58863,25.0
42144,63818,10.0
42145,90761,25.0
42146,39965,27.0
42147,53842,6.0
42148,57926,29.0
42149,53503,29.0
42150,33795,9.0
42151,38779,33.0
42152,4698,87.0
42153,91177,9.0
42154,21765,100.0
42155,28361,16.0
42156,39352,35.0
42157,41066,34.0
42158,3793,70.0
42159,62961,
42160,4915,14.0
42161,79231,16.0
42162,18277,11.0
42163,26979,13.0
42164,31651,31.0
42165,35227,9.0
42166,39139,36.0
42167,850,31.0
42168,21764,32.0
42169,31879,31.0
42170,87653,12.0
42171,48011,35.0
42172,77584,100.0
42173,32162,15.0
42174,65936,32.0
42175,75364,8.0
42176,59135,32.0
42177,75126,27.0
42178,71290,33.0
42179,80094,16.0
42180,85848,71.0
42181,90764,29.0
42182,62322,10.0
42183,78227,11.0
42184,80928,10.0
42185,16373,102.0
42186,87342,29.0
42187,17088,11.0
42188,31882,29.0
42189,39587,50.0
42190,50180,8.0
42191,68558,25.0
42192,11734,9.0
42193,60088,9.0
42194,74708,66.0
42195,77874,11.0
42196,31905,11.0
42197,61471,35.0
42198,6152,125.0
42199,38664,29.0
42200,52604,27.0
42201,10522,70.0
42202,14722,104.0
42203,39569,47.0
42204,58447,35.0
42205,86765,8.0
42206,30957,27.0
42207,88182,36.0
42208,93361,27.0
42209,1252,104.0
42210,36969,17.0
42211,63325,12.0
42212,73936,29.0
42213,76692,9.0
42214,65934,29.0
42215,83464,27.0
42216,32830,48.0
42217,37899,72.0
42218,81708,31.0
42219,85656,10.0
42220,3873,
42221,13630,85.0
42222,49939,35.0
42223,80848,7.0
42224,13787,85.0
42225,43808,12.0
42226,62473,6.0
42227,67597,9.0
42228,75450,11.0
42229,84953,5.0
42230,35274,13.0
42231,51581,31.0
42232,57457,32.0
42233,66690,8.0
42234,75422,27.0
42235,51642,27.0
42236,76487,72.0
42237,31987,8.0
42238,44081,32.0
42239,35675,18.0
42240,24845,97.0
42241,39010,9.0
42242,70859,29.0
42243,49013,27.0
42244,87922,28.0
42245,28935,104.0
42246,78655,29.0
42247,79050,32.0
42248,90021,70.0
42249,14097,100.0
42250,31967,29.0
42251,59061,13.0
42252,87611,25.0
42253,45421,68.0
42254,703,13.0
42255,32137,9.0
42256,41734,25.0
42257,70792,16.0
42258,60331,10.0
42259,83908,35.0
42260,44257,9.0
42261,82156,9.0
42262,55410,86.0
42263,67750,5.0
42264,53577,5.0
42265,88534,10.0
42266,9081,100.0
42267,13524,32.0
42268,30588,87.0
42269,35654,7.0
42270,41620,7.0
42271,51040,101.0
42272,85323,75.0
42273,91068,28.0
42274,14125,27.0
42275,47198,31.0
42276,19174,13.0
42277,30964,48.0
42278,47834,9.0
42279,73948,33.0
42280,2893,91.0
42281,42137,31.0
42282,47028,85.0
42283,22252,32.0
42284,57910,5.0
42285,64894,10.0
42286,88817,32.0
42287,18284,25.0
42288,22059,71.0
42289,40140,30.0
42290,60036,7.0
42291,33411,18.0
42292,86725,32.0
42293,90918,28.0
42294,9766,85.0
42295,702,87.0
42296,41018,24.0
42297,63895,5.0
42298,68607,12.0
42299,94592,25.0
42300,1575,
42301,4034,13.0
42302,17073,64.0
42303,24418,71.0
42304,29225,37.0
42305,43262,13.0
42306,69930,46.0
42307,88726,8.0
42308,20916,27.0
42309,24940,27.0
42310,26857,7.0
42311,85024,30.0
42312,42164,29.0
42313,33602,48.0
42314,37223,37.0
42315,67535,16.0
42316,1766,106.0
42317,71283,31.0
42318,75227,63.0
42319,23397,104.0
42320,68360,3.0
42321,60167,11.0
42322,81118,16.0
42323,4493,9.0
42324,2887,64.0
42325,7299,100.0
42326,27645,32.0
42327,70173,34.0
42328,13243,13.0
42329,34065,18.0
42330,85338,31.0
42331,19196,5.0
42332,50146,31.0
42333,2015,100.0
42334,6360,11.0
42335,11219,
42336,13661,29.0
42337,17641,36.0
42338,21450,33.0
42339,25031,85.0
42340,14079,32.0
42341,28773,66.0
42342,64359,51.0
42343,7960,85.0
42344,84491,7.0
42345,90426,16.0
42346,9596,54.0
42347,19298,33.0
42348,47438,
42349,63698,7.0
42350,22235,29.0
42351,60897,16.0
42352,60632,33.0
42353,43320,33.0
42354,54152,25.0
42355,30184,27.0
42356,88086,32.0
42357,7349,85.0
42358,23837,33.0
42359,42705,13.0
42360,94479,34.0
42361,39741,25.0
42362,51289,35.0
42363,64528,66.0
42364,87248,3.0
42365,282,93.0
42366,7001,
42367,11479,27.0
42368,26666,32.0
42369,53170,5.0
42370,82492,12.0
42371,12033,35.0
42372,34991,12.0
42373,72111,51.0
42374,1604,10.0
42375,41560,15.0
42376,58628,47.0
42377,23550,85.0
42378,44689,33.0
42379,62923,9.0
42380,77165,12.0
42381,94288,7.0
42382,24591,46.0
42383,51015,31.0
42384,46516,7.0
42385,61880,29.0
42386,7430,101.0
42387,19610,64.0
42388,23559,14.0
42389,28869,87.0
42390,14049,100.0
42391,26017,11.0
42392,37164,13.0
42393,40898,30.0
42394,1516,15.0
42395,14686,100.0
42396,93796,7.0
42397,10384,47.0
42398,14989,29.0
42399,63235,23.0
42400,76933,27.0
42401,3035,90.0
42402,90946,7.0
42403,12632,25.0
42404,15165,40.0
42405,14782,111.0
42406,32280,27.0
42407,60056,36.0
42408,88825,29.0
42409,25413,97.0
42410,35120,51.0
42411,45881,13.0
42412,54883,33.0
42413,72244,30.0
42414,76519,9.0
42415,17673,12.0
42416,62220,46.0
42417,68935,29.0
42418,88828,33.0
42419,91363,32.0
42420,77448,31.0
42421,710,90.0
42422,6280,35.0
42423,10841,
42424,25075,25.0
42425,35671,29.0
42426,39448,32.0
42427,83588,27.0
42428,2567,100.0
42429,36051,32.0
42430,70804,7.0
42431,60457,29.0
42432,68195,1.0
42433,27015,114.0
42434,58915,12.0
42435,93944,10.0
42436,34287,101.0
42437,61829,52.0
42438,78205,14.0
42439,82864,27.0
42440,15192,
42441,23782,7.0
42442,27539,86.0
42443,69523,29.0
42444,51615,31.0
42445,69985,68.0
42446,18938,87.0
42447,23323,100.0
42448,26570,31.0
42449,79007,15.0
42450,9940,15.0
42451,83219,97.0
42452,87464,15.0
42453,18118,75.0
42454,61218,27.0
42455,65637,36.0
42456,6557,29.0
42457,25588,31.0
42458,57753,25.0
42459,75517,
42460,94158,100.0
42461,14972,87.0
42462,27553,97.0
42463,32899,
42464,37735,100.0
42465,53915,32.0
42466,66943,
42467,62038,27.0
42468,91263,63.0
42469,5847,25.0
42470,9330,34.0
42471,24900,97.0
42472,56334,7.0
42473,73545,29.0
42474,76610,8.0
42475,7883,
42476,61815,12.0
42477,91575,11.0
42478,6156,27.0
42479,20522,124.0
42480,52798,46.0
42481,63519,29.0
42482,9196,5.0
42483,17225,85.0
42484,25209,32.0
42485,55093,85.0
42486,64426,3.0
42487,71877,29.0
42488,1393,
42489,31424,13.0
42490,60705,68.0
42491,92323,23.0
42492,82167,6.0
42493,79691,25.0
42494,35445,29.0
42495,74898,29.0
42496,15848,27.0
42497,35952,72.0
42498,10341,
42499,44277,27.0
42500,83491,66.0
42501,29107,106.0
42502,19510,85.0
42503,34678,30.0
42504,36220,29.0
42505,70610,70.0
42506,74334,4.0
42507,13366,5.0
42508,56395,8.0
42509,4681,108.0
42510,42371,86.0
42511,59170,32.0
42512,55167,40.0
42513,19639,85.0
42514,36094,9.0
42515,39489,7.0
42516,68004,25.0
42517,84241,32.0
42518,21978,31.0
42519,37452,33.0
42520,53652,11.0
42521,78465,32.0
42522,48182,9.0
42523,56195,51.0
42524,78359,26.0
42525,66217,30.0
42526,21291,97.0
42527,49580,27.0
42528,80482,12.0
42529,26678,7.0
42530,34626,27.0
42531,45893,29.0
42532,60764,12.0
42533,7933,25.0
42534,10489,
42535,49696,100.0
42536,15571,28.0
42537,20710,27.0
42538,42062,16.0
42539,91454,28.0
42540,3108,29.0
42541,27028,64.0
42542,64343,14.0
42543,81283,12.0
42544,29942,14.0
42545,43027,91.0
42546,48119,31.0
42547,93082,33.0
42548,28203,85.0
42549,49044,10.0
42550,86313,23.0
42551,43004,15.0
42552,65567,29.0
42553,18815,31.0
42554,84911,12.0
42555,40210,33.0
42556,2826,127.0
42557,18437,85.0
42558,22523,31.0
42559,63101,29.0
42560,67767,27.0
42561,5362,85.0
42562,10959,52.0
42563,53244,46.0
42564,60925,3.0
42565,53458,71.0
42566,21180,31.0
42567,51722,29.0
42568,71463,29.0
42569,88067,25.0
42570,31185,9.0
42571,45601,23.0
42572,49248,5.0
42573,52673,36.0
42574,70976,100.0
42575,6775,9.0
42576,56022,27.0
42577,90351,3.0
42578,7333,124.0
42579,11302,
42580,6236,100.0
42581,29858,29.0
42582,62287,7.0
42583,7357,100.0
42584,49181,59.0
42585,61806,12.0
42586,84818,32.0
42587,63263,33.0
42588,72242,28.0
42589,3954,
42590,19709,106.0
42591,41844,8.0
42592,79146,7.0
42593,209,104.0
42594,78203,50.0
42595,55812,7.0
42596,59267,10.0
42597,83094,30.0
42598,87164,29.0
42599,19832,85.0
42600,25068,
42601,54626,100.0
42602,26189,97.0
42603,864,100.0
42604,35413,18.0
42605,55600,5.0
42606,62283,11.0
42607,67999,33.0
42608,76217,32.0
42609,42787,16.0
42610,76850,12.0
42611,35080,7.0
42612,39755,8.0
42613,36144,10.0
42614,58085,9.0
42615,79197,11.0
42616,85105,51.0
42617,20244,31.0
42618,32856,16.0
42619,49014,31.0
42620,7135,101.0
42621,43147,12.0
42622,47797,27.0
42623,62479,8.0
42624,70021,28.0
42625,84562,24.0
42626,88954,14.0
42627,66654,31.0
42628,32390,86.0
42629,48939,67.0
42630,79071,27.0
42631,45268,36.0
42632,4904,100.0
42633,58260,5.0
42634,62235,7.0
42635,85472,28.0
42636,24425,5.0
42637,45502,29.0
42638,80963,12.0
42639,28111,85.0
42640,55312,12.0
42641,17940,25.0
42642,34822,29.0
42643,18746,117.0
42644,37955,31.0
42645,71253,13.0
42646,19691,6.0
42647,25687,5.0
42648,50540,34.0
42649,2411,18.0
42650,53955,29.0
42651,79161,10.0
42652,74548,84.0
42653,55829,32.0
42654,13624,8.0
42655,19892,100.0
42656,55287,8.0
42657,64204,30.0
42658,69999,23.0
42659,89198,23.0
42660,47840,29.0
42661,51595,27.0
42662,82655,15.0
42663,5115,27.0
42664,68010,31.0
42665,26430,11.0
42666,30879,100.0
42667,44451,85.0
42668,66247,24.0
42669,92267,31.0
42670,2501,9.0
42671,31713,5.0
42672,63795,32.0
42673,13777,32.0
42674,73694,105.0
42675,77485,9.0
42676,88275,6.0
42677,91235,23.0
42678,5239,85.0
42679,25965,100.0
42680,66189,32.0
42681,82212,66.0
42682,85190,47.0
42683,40090,29.0
42684,56317,12.0
42685,43863,9.0
42686,64525,29.0
42687,85655,5.0
42688,28461,82.0
42689,61468,29.0
42690,7938,30.0
42691,59797,48.0
42692,17392,85.0
42693,22003,25.0
42694,51995,34.0
42695,79886,33.0
42696,3992,9.0
42697,28961,32.0
42698,94323,31.0
42699,65883,29.0
42700,8392,3.0
42701,16114,82.0
42702,47896,32.0
42703,52251,32.0
42704,28577,100.0
42705,55496,9.0
42706,77105,28.0
42707,13950,104.0
42708,70771,8.0
42709,78785,27.0
42710,21597,100.0
42711,26811,29.0
42712,43497,28.0
42713,7037,85.0
42714,10792,
42715,67966,5.0
42716,1708,89.0
42717,28691,102.0
42718,71746,29.0
42719,31695,29.0
42720,36054,25.0
42721,55894,7.0
42722,63376,29.0
42723,93419,7.0
42724,34779,27.0
42725,45513,12.0
42726,50179,8.0
42727,79091,12.0
42728,88000,32.0
42729,20468,7.0
42730,36710,
42731,22229,27.0
42732,44986,32.0
42733,71152,63.0
42734,83727,28.0
42735,14515,10.0
42736,69754,27.0
42737,915,13.0
42738,9239,33.0
42739,31587,12.0
42740,48068,
42741,66092,10.0
42742,78944,30.0
42743,10555,
42744,28532,32.0
42745,66151,11.0
42746,56149,12.0
42747,60879,29.0
42748,65261,27.0
42749,4604,11.0
42750,26131,7.0
42751,40182,33.0
42752,57124,9.0
42753,63094,70.0
42754,82930,9.0
42755,11733,33.0
42756,20569,29.0
42757,3922,85.0
42758,53787,11.0
42759,59441,29.0
42760,71348,28.0
42761,10998,
42762,25063,8.0
42763,69296,20.0
42764,14402,85.0
42765,16112,30.0
42766,31613,9.0
42767,38893,29.0
42768,44406,40.0
42769,63546,14.0
42770,28235,36.0
42771,83441,51.0
42772,55923,
42773,68058,7.0
42774,73342,35.0
42775,84496,34.0
42776,42102,75.0
42777,44867,30.0
42778,68290,32.0
42779,78405,23.0
42780,92178,10.0
42781,89893,36.0
42782,2099,29.0
42783,42604,27.0
42784,82248,25.0
42785,77733,16.0
42786,26330,13.0
42787,36728,9.0
42788,89436,12.0
42789,10198,
42790,16013,36.0
42791,33521,10.0
42792,37533,31.0
42793,52526,5.0
42794,66904,9.0
42795,25773,100.0
42796,56394,55.0
42797,59017,16.0
42798,62028,9.0
42799,42954,14.0
42800,54935,111.0
42801,87579,7.0
42802,22148,27.0
42803,46578,9.0
42804,77068,35.0
42805,81066,16.0
42806,86404,32.0
42807,7172,129.0
42808,26409,9.0
42809,51071,31.0
42810,61110,31.0
42811,79835,12.0
42812,830,11.0
42813,11762,33.0
42814,62802,9.0
42815,82126,6.0
42816,17950,29.0
42817,85678,66.0
42818,11222,
42819,34204,6.0
42820,6584,
42821,22983,100.0
42822,2532,48.0
42823,4505,100.0
42824,15521,85.0
42825,39260,27.0
42826,49941,27.0
42827,82002,8.0
42828,33020,16.0
42829,35825,25.0
42830,38806,25.0
42831,58002,
42832,67136,33.0
42833,29948,12.0
42834,36732,9.0
42835,62650,25.0
42836,1789,31.0
42837,9182,
42838,79391,24.0
42839,259,91.0
42840,16756,32.0
42841,55807,11.0
42842,74416,35.0
42843,88859,32.0
42844,29286,104.0
42845,38609,33.0
42846,65596,32.0
42847,43742,85.0
42848,91417,8.0
42849,63141,29.0
42850,5117,35.0
42851,60175,31.0
42852,82858,51.0
42853,10071,36.0
42854,84187,7.0
42855,46829,34.0
42856,61874,7.0
42857,6304,33.0
42858,60598,5.0
42859,31423,27.0
42860,34220,34.0
42861,63429,8.0
42862,13802,16.0
42863,53349,12.0
42864,7025,29.0
42865,14859,100.0
42866,25003,8.0
42867,32849,27.0
42868,39205,29.0
42869,49632,25.0
42870,40493,29.0
42871,11316,85.0
42872,31759,25.0
42873,61397,25.0
42874,75123,25.0
42875,67129,36.0
42876,53688,11.0
42877,58610,12.0
42878,62437,15.0
42879,36643,54.0
42880,46291,12.0
42881,81739,7.0
42882,21811,27.0
42883,68493,27.0
42884,79337,32.0
42885,53681,35.0
42886,3926,27.0
42887,18705,12.0
42888,60876,101.0
42889,18490,7.0
42890,33324,28.0
42891,46188,16.0
42892,89569,8.0
42893,62525,9.0
42894,85578,29.0
42895,93265,6.0
42896,65299,25.0
42897,81558,7.0
42898,74447,86.0
42899,89608,8.0
42900,6852,
42901,58400,5.0
42902,10240,31.0
42903,59372,
42904,63195,29.0
42905,72941,27.0
42906,88597,26.0
42907,75415,29.0
42908,16938,104.0
42909,9585,86.0
42910,25886,7.0
42911,69077,33.0
42912,14552,9.0
42913,43966,27.0
42914,59380,33.0
42915,64754,31.0
42916,9045,13.0
42917,13348,85.0
42918,23702,
42919,70685,12.0
42920,75062,7.0
42921,93811,19.0
42922,25001,100.0
42923,15246,104.0
42924,47597,68.0
42925,59547,101.0
42926,92984,34.0
42927,8360,14.0
42928,41476,6.0
42929,17058,14.0
42930,48666,27.0
42931,14978,71.0
42932,26045,85.0
42933,80893,9.0
42934,58862,32.0
42935,70671,14.0
42936,93644,33.0
42937,14783,29.0
42938,27125,86.0
42939,5143,86.0
42940,33013,51.0
42941,78744,30.0
42942,89243,12.0
42943,5507,85.0
42944,10404,7.0
42945,14979,27.0
42946,54743,29.0
42947,9540,27.0
42948,26032,12.0
42949,30515,13.0
42950,80362,11.0
42951,90876,31.0
42952,11277,
42953,25736,31.0
42954,29957,12.0
42955,41783,
42956,46792,5.0
42957,71778,32.0
42958,79174,5.0
42959,82297,30.0
42960,85926,29.0
42961,44016,97.0
42962,82568,36.0
42963,70641,11.0
42964,52877,29.0
42965,1490,86.0
42966,6756,33.0
42967,21073,90.0
42968,22928,91.0
42969,73507,12.0
42970,41438,27.0
42971,3879,33.0
42972,81341,27.0
42973,25447,6.0
42974,30017,
42975,49416,7.0
42976,93043,35.0
42977,4559,14.0
42978,80738,13.0
42979,92120,11.0
42980,60317,9.0
42981,6494,101.0
42982,89771,12.0
42983,38507,70.0
42984,6580,5.0
42985,48618,33.0
42986,62269,34.0
42987,93047,9.0
42988,8222,29.0
42989,46343,29.0
42990,58983,33.0
42991,26310,9.0
42992,56446,9.0
42993,62692,11.0
42994,67715,16.0
42995,13414,13.0
42996,59584,29.0
42997,89764,5.0
42998,35104,13.0
42999,54919,16.0
43000,1928,117.0
43001,29304,27.0
43002,37999,15.0
43003,92408,32.0
43004,8695,
43005,14200,31.0
43006,23667,7.0
43007,34907,7.0
43008,59955,27.0
43009,78672,29.0
43010,2091,14.0
43011,58007,9.0
43012,65600,
43013,16753,100.0
43014,37920,33.0
43015,196,14.0
43016,41722,27.0
43017,56638,35.0
43018,19950,29.0
43019,24584,89.0
43020,59789,7.0
43021,45149,6.0
43022,81179,13.0
43023,58689,11.0
43024,75782,28.0
43025,7531,86.0
43026,43440,36.0
43027,59823,27.0
43028,49388,97.0
43029,12635,100.0
43030,92690,5.0
43031,41369,28.0
43032,61191,8.0
43033,67652,10.0
43034,74841,23.0
43035,28476,27.0
43036,31297,27.0
43037,58729,29.0
43038,431,89.0
43039,53045,33.0
43040,59810,9.0
43041,19711,29.0
43042,28242,104.0
43043,42502,11.0
43044,61962,
43045,71531,27.0
43046,94493,27.0
43047,54441,27.0
43048,70505,27.0
43049,27355,67.0
43050,39269,29.0
43051,80408,13.0
43052,28177,100.0
43053,77007,40.0
43054,3256,117.0
43055,13188,12.0
43056,21210,27.0
43057,55702,36.0
43058,66930,29.0
43059,19406,33.0
43060,16759,91.0
43061,27122,70.0
43062,45425,10.0
43063,83179,4.0
43064,42262,33.0
43065,51055,10.0
43066,53907,5.0
43067,34875,8.0
43068,42639,35.0
43069,82695,31.0
43070,57125,29.0
43071,92164,24.0
43072,48234,14.0
43073,56630,25.0
43074,37390,51.0
43075,87406,9.0
43076,66957,7.0
43077,92399,27.0
43078,47407,13.0
43079,55640,27.0
43080,74409,27.0
43081,5499,13.0
43082,10249,27.0
43083,29267,29.0
43084,938,
43085,51034,9.0
43086,62420,10.0
43087,12495,86.0
43088,20027,97.0
43089,84231,27.0
